City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
275,Leningradskiy,RU,2021-10-11 21:16:40,69.3833,178.4167,11.82,92,30,6.04
276,Ust-Uda,RU,2021-10-11 21:20:29,54.1742,103.0304,37.8,93,100,7.14
277,Deming,US,2021-10-11 21:20:29,32.2687,-107.7586,82.29,12,1,20.71
278,Kudahuvadhoo,MV,2021-10-11 21:15:46,2.6708,72.8944,82.49,76,100,17.85
279,Marabba,SD,2021-10-11 21:20:29,12.35,32.1833,86.43,54,100,4.14
280,Santa Pola,ES,2021-10-11 21:20:30,38.1917,-0.5658,72.41,75,20,4.0
281,Aloleng,PH,2021-10-11 21:20:30,16.1307,119.7824,78.85,93,100,36.73
282,May Pen,JM,2021-10-11 21:20:31,17.9645,-77.2451,85.21,53,4,7.74
283,Biltine,TD,2021-10-11 21:20:31,14.5333,20.9167,90.77,15,20,9.37
284,Maine-Soroa,NE,2021-10-11 21:20:31,13.2114,12.0241,89.51,14,2,6.04
285,Bengkulu,ID,2021-10-11 21:16:07,-3.8004,102.2655,75.43,87,90,4.52
286,Port Townsend,US,2021-10-11 21:20:32,48.117,-122.7605,54.95,71,20,7.0
287,Lorengau,PG,2021-10-11 21:20:32,-2.0226,147.2712,82.65,76,18,6.33
288,Ugoofaaru,MV,2021-10-11 21:18:08,5.6667,73.0,82.33,78,100,18.84
289,Moussoro,TD,2021-10-11 21:20:33,13.6408,16.4901,93.07,12,5,9.08
290,Lebyazhye,RU,2021-10-11 21:20:33,55.2689,66.4947,38.89,71,100,17.47
291,Santa Isabel Do Rio Negro,BR,2021-10-11 21:20:33,-0.4139,-65.0192,83.32,69,86,2.57
292,Makakilo City,US,2021-10-11 21:16:25,21.3469,-158.0858,84.52,54,20,11.5
293,Chaozhou,CN,2021-10-11 21:20:34,23.6651,116.6379,78.66,70,97,11.95
294,Caloundra,AU,2021-10-11 21:20:34,-26.8,153.1333,66.88,97,100,1.99
295,Guerrero Negro,MX,2021-10-11 21:20:34,27.9769,-114.0611,74.98,57,0,14.88
296,Praia Da Vitoria,PT,2021-10-11 21:20:35,38.7333,-27.0667,71.85,88,20,10.22
